points
74.93997598078077,0.0,-60.0
74.96997598078077,0.0,-60.0
74.99997598078077,0.0,-60.0
75.02997598078078,0.0,-60.0
75.05997598078078,0.0,-60.0
75.08997598078078,0.0,-60.0
75.11997598078078,0.0,-60.0
75.14997598078078,0.0,-60.0
75.17997598078078,0.0,-60.0
75.20997598078078,0.0,-60.0
75.23997598078078,0.0,-60.0
75.26997598078079,0.0,-60.0
75.29997598078079,0.0,-60.0
75.32997598078079,0.0,-60.0
75.35997598078079,0.0,-60.0
75.38997598078079,0.0,-60.0
75.41997598078079,0.0,-60.0
75.44997598078079,0.0,-60.0
75.4799759807808,0.0,-60.0
75.5099759807808,0.0,-60.0
75.5399759807808,0.0,-60.0
75.5699759807808,0.0,-60.0
75.5999759807808,0.0,-60.0
75.6299759807808,0.0,-60.0
75.6599759807808,0.0,-60.0
75.6899759807808,0.0,-60.0
75.7199759807808,0.0,-60.0
75.7499759807808,0.0,-60.0
75.7799759807808,0.0,-60.0
75.8099759807808,0.0,-60.0
75.8399759807808,0.0,-60.0
75.86997598078081,0.0,-60.0
75.89997598078081,0.0,-60.0
75.92997598078081,0.0,-60.0
75.95997598078081,0.0,-60.0
75.98997598078081,0.0,-60.0
76.01997598078081,0.0,-60.0
76.04997598078081,0.0,-60.0
76.07997598078082,0.0,-60.0
76.10997598078082,0.0,-60.0
76.13997598078082,0.0,-60.0
76.16997598078082,0.0,-60.0
76.19997598078082,0.0,-60.0
76.22997598078082,0.0,-60.0
76.25997598078082,0.0,-60.0
76.28997598078082,0.0,-60.0
76.31997598078082,0.0,-60.0
76.34997598078083,0.0,-60.0
76.37997598078083,0.0,-60.0
76.40997598078083,0.0,-60.0
76.43997598078083,0.0,-60.0
76.46997598078083,0.0,-60.0
76.49997598078083,0.0,-60.0
76.52997598078083,0.0,-60.0
76.55997598078083,0.0,-60.0
76.58997598078084,0.0,-60.0
76.61997598078084,0.0,-60.0
76.64997598078084,0.0,-60.0
76.67997598078084,0.0,-60.0
76.70997598078084,0.0,-60.0
76.73997598078084,0.0,-60.0
76.76997598078084,0.0,-60.0
76.79997598078084,0.0,-60.0
76.82997598078084,0.0,-60.0
76.85997598078085,0.0,-60.0
76.88997598078085,0.0,-60.0
76.91997598078085,0.0,-60.0
76.94997598078085,0.0,-60.0
76.97997598078085,0.0,-60.0
77.00997598078085,0.0,-60.0
77.03997598078085,0.0,-60.0
77.06997598078085,0.0,-60.0
77.09997598078085,0.0,-60.0
77.12997598078086,0.0,-60.0
77.15997598078086,0.0,-60.0
77.18997598078086,0.0,-60.0
77.21997598078086,0.0,-60.0
77.24997598078086,0.0,-60.0
77.27997598078086,0.0,-60.0
77.30997598078086,0.0,-60.0
77.33997598078086,0.0,-60.0
77.36997598078086,0.0,-60.0
77.39997598078087,0.0,-60.0
77.42997598078087,0.0,-60.0
77.45997598078087,0.0,-60.0
77.48997598078087,0.0,-60.0
77.51997598078087,0.0,-60.0
77.54997598078087,0.0,-60.0
77.57997598078087,0.0,-60.0
77.60997598078087,0.0,-60.0
77.63997598078087,0.0,-60.0
77.66997598078088,0.0,-60.0
77.69997598078088,0.0,-60.0
77.72997598078088,0.0,-60.0
77.75997598078088,0.0,-60.0
77.78997598078088,0.0,-60.0
77.81997598078088,0.0,-60.0
77.84997598078088,0.0,-60.0
77.87997598078088,0.0,-60.0
77.90997598078089,0.0,-60.0
77.93997598078089,0.0,-60.0
77.96997598078089,0.0,-60.0
77.99997598078089,0.0,-60.0
78.02997598078089,0.0,-60.0
78.05997598078089,0.0,-60.0
78.08997598078089,0.0,-60.0
78.1199759807809,0.0,-60.0
78.1499759807809,0.0,-60.0
78.1799759807809,0.0,-60.0
78.2099759807809,0.0,-60.0
78.2399759807809,0.0,-60.0
78.2699759807809,0.0,-60.0
