x_new,nearfield_sig
2.0971770019778924,0.0
2.1318287417833326,0.0
2.166480481588773,0.0
2.201132221394213,0.0
2.2357839611996533,0.0
2.2704357010050935,0.0
2.3050874408105337,0.0
2.339739180615974,0.0
2.374390920421414,0.0
2.4090426602268544,0.0
2.4436944000322947,0.0
2.478346139837735,0.0
2.512997879643175,0.0
2.5476496194486153,0.0
2.5823013592540556,0.0
2.616953099059496,0.0
2.651604838864936,0.0
2.6862565786703763,0.0
2.7209083184758165,0.0
2.7555600582812567,0.0
2.790211798086697,0.0
2.824863537892137,0.0
2.8595152776975774,0.0
2.8941670175030176,0.0
2.928818757308458,0.0
2.963470497113898,0.0
2.9981222369193383,0.0
3.0327739767247786,0.0
3.067425716530219,0.0
3.102077456335659,0.0
3.1367291961410992,0.0
3.1713809359465395,0.0
3.2060326757519797,0.0
3.24068441555742,0.0
3.27533615536286,0.0
3.3099878951683004,0.0
3.3446396349737406,0.0
3.379291374779181,0.0
3.4139431145846206,0.0
3.448594854390061,0.0
3.483246594195501,0.0
3.5178983340009413,0.0
3.5525500738063815,0.0
3.5872018136118218,0.0
3.5777862682949007,0.0
3.5688171545328764,0.0
3.560285873279118,0.0
3.552184034564166,0.0
3.5445034510707014,0.0
3.537236131942869,0.0
3.5303742768200106,0.0
3.523910270085377,0.0
3.517836675320809,0.0
3.5121462299588018,0.0
3.5068318401238265,0.0
3.5018865756550817,0.0
3.497303665303293,0.0
3.493076492094449,0.0
3.48919858885377,0.0
3.4856636338834335,0.0
3.482465446787919,0.0
3.479597984441134,0.0
3.4770553370896766,0.0
3.4748317245869167,0.0
3.4729214927527816,0.0
3.4713191098543366,0.0
3.4700191632025255,0.0
3.4690163558605795,0.0
3.5036680956660198,0.0
3.53831983547146,0.0
3.5729715752769002,0.0
3.6076233150823405,0.0
3.6422750548877807,0.0
3.676926794693221,0.0
3.711578534498661,0.0
3.7462302743041014,0.0
3.7808820141095416,0.22991305336676118
3.815533753914982,0.2299131820637395
3.850185493720422,0.22991316001283738
3.8848372335258623,0.22991305194922906
3.9194889733313025,0.22991300255215638
3.9541407131367428,0.22991297427066812
3.988792452942183,0.22991302818964832
4.023444192747624,0.22991304305098634
4.058095932553064,0.22991305080828883
4.092747672358504,0.2299130555030665
4.127399412163944,0.22991258952820215
4.162051151969385,0.22991264340713558
4.196702891774825,0.2299126395530514
4.231354631580265,0.22991261572614896
4.266006371385705,0.22991285960344982
4.3006581111911455,0.22991280623583893
4.335309850996586,0.22991277575072064
4.369961590802026,0.22991275409833423
4.404613330607466,0.22991277071930202
4.439265070412906,0.2299127662629029
4.473916810218347,0.22991276787695974
4.508568550023787,0.22991275192199587
4.543220289829227,0.22991246021804204
4.577872029634667,0.22991235668184815
4.612523769440108,0.22991234823671047
4.647175509245548,0.22991263153553682
4.681827249050988,0.22991290836726877
4.716478988856428,0.2299131774836002
4.7511307286618685,0.22991346680026956
4.785782468467309,0.22991366939457542
4.820434208272749,0.22991380747206802
4.855085948078189,0.22991389162328277
4.889737687883629,0.22991375943427383
4.92438942768907,0.22991381932729896
4.95904116749451,0.2299138978702525
4.99369290729995,0.22991382989601497
5.02834464710539,0.22991403762915255
5.0629963869108305,0.22991407236143652
5.097648126716271,0.22991413613767672
5.132299866521711,0.22991453140922014
5.166951606327151,0.22991471695869248
5.2016033461325915,0.2299150237791925
5.236255085938032,0.2299153370523541
5.270906825743472,0.2299157151536645
5.305558565548912,0.22991644837393826
5.340210305354352,0.2299174287753272
5.374862045159793,0.22992059105381887
5.409513784965233,0.22992359971665138
5.444165524770673,0.2299264841000764
5.478817264576113,0.22993419742430343
5.5134690043815535,0.22993580030835392
5.548120744186994,0.2299396170573728
5.582772483992434,0.22994243121730776
5.617424223797874,0.22994504866890897
5.652075963603314,0.22994747435716828
5.686727703408755,0.22995014549569787
5.721379443214195,0.2299522189326752
5.756031183019635,0.22995514014703186
5.790682922825075,0.23000048949513477
5.825334662630516,0.22999640050730397
5.859986402435956,0.23002113000822358
5.894638142241396,0.23004483568284503
5.929289882046836,0.23005642184158118
5.9639416218522765,0.23006521853410059
5.998593361657717,0.23007473252796007
6.033245101463157,0.23017587356177047
6.067896841268597,0.23015802970329427
6.102548581074037,0.23016383592070794
6.137200320879478,0.23017704657643628
6.171852060684918,0.23021389362476577
6.206503800490358,0.2297835698357689
6.241155540295798,0.22957414949585542
6.275807280101239,0.22947035999084398
6.310459019906679,0.22924174410475415
6.345110759712119,0.22711873015405476
6.379762499517559,0.22653353043261584
6.4144142393229995,0.22602035110065477
6.44906597912844,0.22563299150471572
6.48371771893388,0.22513509828056438
6.51836945873932,0.22512511390832896
6.55302119854476,0.2249631968378292
6.587672938350201,0.22419674523898317
6.622324678155641,0.22694481613375334
6.656976417961081,0.22384506679417024
6.691628157766521,0.2166234715240896
6.7262798975719615,0.21143545706577765
6.760931637377402,0.20985650797038738
6.795583377182842,0.20788226470813137
6.830235116988282,0.2061144404523227
6.8648868567937225,0.1992497574185139
6.899538596599163,0.19776808184889186
6.934190336404603,0.1961050248424966
6.968842076210043,0.19462799625550067
7.003493816015483,0.19396226554081006
7.038145555820924,0.19354398021385544
7.072797295626364,0.1945606011701153
7.107449035431804,0.1946468316369196
7.142100775237244,0.195202093286232
7.1767525150426845,0.1999900972496789
7.211404254848125,0.19852531044394944
7.246055994653565,0.19865012780732225
7.280707734459005,0.1988955988437685
7.315359474264445,0.19208995113373753
7.350011214069886,0.19057330985455398
7.384662953875326,0.193133923515443
7.419314693680766,0.1915010093554802
7.453966433486206,0.1899438432693653
7.488618173291647,0.19051206238890478
7.523269913097087,0.1912054270979885
7.557921652902527,0.19140575714912483
7.592573392707967,0.19156290983476165
7.6272251325134075,0.19156410865173035
7.661876872318848,0.1729648127919147
7.696528612124288,0.1791916672085377
7.731180351929728,0.18027212728246939
7.765832091735168,0.18017376129914334
7.800483831540609,0.1754380430252602
7.835135571346049,0.17464482078860788
7.869787311151489,0.17162810861834352
7.904439050956929,0.17537864103271955
7.93909079076237,0.17793678772532437
7.97374253056781,0.1796756223024049
8.00839427037325,0.18129962770823307
8.04304601017869,0.18092726028817174
8.07769774998413,0.1828903423207233
8.11234948978957,0.18414587907603355
8.147001229595011,0.18491758341841671
8.181652969400451,0.1857345950350892
8.216304709205891,0.18509891654421004
8.250956449011332,0.18389273402796333
8.285608188816772,0.17916232225981724
8.320259928622212,0.1717852222337156
8.354911668427652,0.16062207210122273
8.389563408233093,0.16629603629461964
8.424215148038533,0.16968656031033444
8.458866887843973,0.17273142636788053
8.493518627649413,0.17527752064046812
8.528170367454853,0.17680902441395505
8.562822107260294,0.17921734203599426
8.597473847065734,0.17621144627651586
8.632125586871174,0.1770836401958549
8.666777326676614,0.1777127562535744
8.701429066482055,0.1779409359912255
8.736080806287495,0.17806276119396786
8.770732546092935,0.17519241876372282
8.805384285898375,0.17556673872372758
8.840036025703816,0.17628888008783575
8.874687765509256,0.17380444075376447
8.909339505314696,0.1684566311157264
8.943991245120136,0.16691841802559756
8.978642984925576,0.16203778641219851
9.013294724731017,0.1588174008056567
9.047946464536457,0.1664960367303949
9.082598204341897,0.16837203803307246
9.117249944147337,0.1698587122606331
9.151901683952778,0.16902298211710337
9.186553423758218,0.17268977447678763
9.221205163563658,0.17367411889582596
9.255856903369098,0.17248326632061922
9.290508643174539,0.08953298027847649
9.325160382979979,0.08999444925357453
9.359812122785419,0.0830986554647874
9.39446386259086,0.08152865557005289
9.4291156023963,0.08161865207384288
9.46376734220174,0.07313340667776362
9.49841908200718,0.06908055272770082
9.53307082181262,0.06396247882283382
9.56772256161806,0.06157237568261826
9.6023743014235,0.04947790430343556
9.63702604122894,0.056387619397538905
9.671677781034381,-0.13521639443404465
9.706329520839821,-0.09709690721903819
9.740981260645261,-0.08934227794462675
9.775633000450702,-0.08603445291527904
9.810284740256142,-0.07700076555516348
9.844936480061582,-0.07531608781016469
9.879588219867022,-0.07243264832479154
9.914239959672463,-0.06725229935742688
9.948891699477903,-0.07113944799789541
9.983543439283343,-0.06575893040040758
10.018195179088783,-0.061071186551149376
10.052846918894224,-0.06138628293611529
10.087498658699664,-0.058966818608477016
10.122150398505104,-0.058853878025190993
10.156802138310544,-0.058051350958128224
10.191453878115984,-0.058918310055995855
10.226105617921425,-0.0505319821212028
10.260757357726865,-0.04680674756054911
10.295409097532305,-0.0473290919978753
10.330060837337745,-0.04740926185635145
10.364712577143186,-0.05285570184527178
10.399364316948626,-0.05941776996312609
10.434016056754066,-0.06162523566742121
10.468667796559506,-0.06279753236322655
10.503319536364947,-0.06451873548629482
10.537971276170387,-0.013938299926265671
10.572623015975827,0.045404713964935596
10.607274755781267,0.08405107553211065
10.641926495586707,0.11401594645497598
10.676578235392148,0.1386871896330353
10.711229975197588,0.18025086228432288
10.745881715003028,0.30910228876022
10.780533454808468,0.09449543504050331
10.815185194613909,0.11096021186299128
10.849836934419349,0.11350906781873209
10.884488674224789,0.12868081623305774
10.91914041403023,0.1301437089644322
10.95379215383567,0.1334085870675049
10.98844389364111,0.14207688706873417
11.02309563344655,0.14339123235093898
11.05774737325199,0.1491954734594243
11.09239911305743,0.15399137412162148
11.184240418721595,0.1589245946567736
11.276850540109898,0.16363698395325926
11.370251602205544,0.1607172826197386
11.464466514750733,0.16217910488616485
11.559519008551007,0.15594255453923345
11.655433673791917,0.15458554483578468
11.752236000499916,0.14869938219484582
11.84995242128923,0.1483809439342194
11.94861035654738,0.15269978689796937
12.048238262223673,0.15480616880028256
12.148865680397808,0.15512940283657564
12.250523292819627,0.15928630776029543
12.353242977626195,0.16302849489757282
12.457057869458836,0.16367057914747593
12.562002423220841,0.1704736571891418
12.573099214276422,0.1687113553500642
12.58432410887745,0.15716042569779232
12.595675780428596,0.16468202566428175
12.60715291974039,0.15916569832610045
12.618754234739932,0.16808807559246264
12.630478450187272,0.16073088801449006
12.642324307397427,0.1635082508141879
12.654290563967834,0.1612568037887993
12.666375993511153,0.159325757313626
12.678579385393286,0.16006995927900994
12.690899544476508,0.15199970062415225
12.703335290867555,0.15373763497749196
12.715885459670613,0.15708727779207718
12.728548900745034,0.14675047971002322
12.741324478467746,0.14536426003994043
12.754211071500183,0.14571188352668443
12.767207572559666,0.14251237462083982
12.780312888195159,0.13981684057977678
12.793525938567237,0.14013726190225376
12.806845657232255,0.1449726160654311
12.820270990930554,0.1465732881903549
12.833800899378664,0.1477191074031569
12.847434355065385,0.15056195824631585
12.861170343051674,0.14648284534987216
12.875007860774275,0.14448272450183372
12.888945917852972,0.1422891112088161
12.902983535901399,0.14087164026664759
12.917119748341364,0.13429065213497798
12.931353600220564,0.1357070676307408
12.945684148033639,0.13391123692023665
12.960110459546506,0.12586534409989916
12.974631613623883,0.11950634060706314
12.989246700059937,0.11599330623129452
13.003954819412009,0.11186308462520461
13.018755082837323,0.10938216031450787
13.033646611932648,0.10637838276599038
13.04862853857682,0.10493041367970984
13.063700004776079,0.104148569828312
13.078860162512175,0.1041845421391746
13.094108173593154,0.10259280926323623
13.109443209506795,0.09859474236125935
13.124864451276641,0.10059659981801254
13.140371089320551,0.09620221642650158
13.155962323311737,0.08970624908318504
13.171637362042244,0.08587662882547847
13.187395423288795,0.08372243699709192
13.20323573368098,0.07352543363368275
13.219157528571726,0.07450832958536982
13.235160051910007,0.06767149853497628
13.251242556115749,0.06792065748634647
13.267404301956878,0.05386442382198911
13.283644558428493,0.05313536386973502
13.299962602634077,0.039156117075208774
13.316357719668748,0.02828075720049963
13.332829202504495,0.011339103355506325
13.34937635187735,0.007268071395699662
13.365998476176454,-0.0124099544035616
13.382694891335023,-0.03597073117673107
13.39946492072311,-0.05596208581197949
13.41630789504218,-0.08341474540053471
13.43322315222144,-0.09567582321620283
13.450210037315893,-0.14019437741298435
13.467267902406082,-0.2758268838115129
13.484396106499497,-0.3036757875736637
13.501594015433609,-0.21501542791200084
13.518861001780486,-0.177026806642402
13.536196444752996,-0.16041900129616102
13.553599730112516,-0.14818172785839834
13.57107025007817,-0.13018962546778381
13.588607403237532,-0.13910839172938644
13.606210594458773,-0.09281745351485028
13.623879234804237,-0.10754543427673897
13.641612741445407,-0.1276721930556619
13.659410537579234,-0.1130433605379827
13.677272052345808,-0.10390218427420675
13.695196720747354,-0.09932029909497564
13.713183983568502,-0.10321761590497311
13.731233287297844,-0.10643239552875988
13.749344084050716,-0.09079939802032636
13.76751583149321,-0.09466731340547137
13.78574799276738,-0.09309490763374491
13.858050620654549,-0.08906484944883412
13.930673040866669,-0.09076979452220356
14.003621808388633,-0.07298476663896697
14.07690363353926,-0.0828432694392182
14.150525386905002,-0.0777612369645659
14.224494104458298,-0.07401947284657125
14.29881699286875,-0.07840106372479258
14.373501435015738,-0.07735882394397528
14.448554995711548,-0.07511764942355405
14.52398542764449,-0.06995174704374392
14.599800677552057,-0.07040457836777834
14.676008892634625,-0.06938886205039364
14.752618427220819,-0.07569457515226989
14.829637849696176,-0.07380794570141627
14.907075949707437,-0.0724202034872274
14.984941745655394,-0.07220956226710813
15.063244492489961,-0.07585822745999365
15.141993689821868,-0.08220484928829562
15.221199090366136,-0.08033665824288218
15.300870708733381,-0.08007866259298228
15.38101883058583,-0.08211423256164116
15.461654022175908,-0.07290777321336352
15.54278714028627,-0.08469153171622172
15.624429342591164,-0.07950057231359393
15.706592098460208,-0.07603504947879368
15.789287200226866,-0.07398030400286294
15.872526774945143,-0.07740974580323372
15.956323296659466,-0.076401598631974
16.040689599214137,-0.0762113847410815
16.125638889630302,-0.07673045855278866
16.21118476208011,-0.09804821139522038
16.297341212489385,-0.11008171647775827
16.384122653802226,-0.011422407880072987
16.471543931942747,-0.022499392987533152
16.559620342511607,-0.048850043420770144
16.64836764825701,-0.07830415211893603
16.737802097362632,-0.08394115772083235
16.827940442597352,-0.08136137973049577
16.918799961374653,-0.05860395511250899
17.010398476772632,-0.07783484331548712
17.10275437956867,-0.0997966395140283
17.195886651346555,-0.12669091508056074
17.289814888737464,-0.12897125083713842
17.384559328860327,0.008613874281140717
17.480140876031456,-0.044221341844575504
17.5602830328984,-0.053477075113790185
17.532265227812317,-0.0555545305047943
17.503343311807676,-0.0597323883828877
17.47349341657826,-0.08210211798854157
17.4426908512383,-0.06322586549110802
17.410910066240294,-0.0552983335772367
17.378124615380788,-0.07571747488614099
17.344307115774704,-0.06886126894301275
17.30942920567037,-0.08754523258848469
17.27346149996799,-0.060646130538989644
17.236373543294334,-0.06574195521337756
17.198133760475407,-0.06863070267629574
17.15870940423726,-0.061888238931183906
17.118066499952057,-0.07576679706149896
17.076169787232764,-0.07046887614361494
17.110821527038205,-0.0601522969192735
17.145473266843645,-0.07527747499089264
17.180125006649085,-0.06966324376709604
17.214776746454525,-0.05469135348284974
17.249428486259966,-0.06730690328136925
17.284080226065406,-0.05852793109807729
17.318731965870846,-0.037044222921365694
17.353383705676286,-0.05040333023602961
17.388035445481727,-0.05414995960870517
17.422687185287167,-0.0625033065208274
17.457338925092607,-0.05599408245186173
17.491990664898047,-0.043304710584851164
17.526642404703487,-0.04680834017988187
17.561294144508928,-0.04994255928529407
17.595945884314368,-0.029707957214630598
17.630597624119808,-0.016639865091340425
17.66524936392525,-0.02105253789634821
17.69990110373069,-0.02624270077210408
17.73455284353613,-0.017585391877324802
17.76920458334157,-0.013065728451014042
17.80385632314701,-0.012454578125998568
17.83850806295245,-0.021745758027822408
17.87315980275789,-0.0191872390605414
17.90781154256333,-0.021313575441876863
17.94246328236877,-0.021814902085581442
17.97711502217421,-0.017079103405743652
18.01176676197965,-0.01701250597433514
18.04641850178509,-0.011256129668730673
18.08107024159053,-0.011976088913513414
18.11572198139597,-0.027928144037560856
18.15037372120141,-0.019229623927336344
18.185025461006852,-0.015365596876361699
18.219677200812292,-0.014638572054123675
18.254328940617732,-0.016767642687907595
18.288980680423172,-0.01317478559444798
18.323632420228613,-0.0015781876283810497
18.358284160034053,0.003035720668107182
18.392935899839493,-0.0021470519488905222
18.427587639644933,-0.008037509926781743
18.462239379450374,-0.020403347772021303
18.496891119255814,-0.020218942709854783
18.531542859061254,-0.019405753396009386
18.566194598866694,-0.012705872576263967
18.600846338672135,-0.013307447463077897
18.635498078477575,-0.021918308423614127
18.670149818283015,-0.01576891644166877
18.704801558088455,-0.009103031688745723
18.739453297893895,-0.010539476954618847
18.774105037699336,-0.018384441749697084
18.808756777504776,-0.0229492770219641
18.843408517310216,-0.018852634285228334
18.878060257115656,-0.011561875316553802
18.912711996921097,-0.018942089188325524
18.947363736726537,-0.01924473795899952
18.982015476531977,-0.03442462928742249
19.016667216337417,-0.023284645553228844
19.051318956142858,-0.02199439336904612
19.085970695948298,-0.01436850736712564
19.120622435753738,-0.027444243597298492
19.155274175559178,-0.020374825603287596
19.18992591536462,-0.03427668991106301
19.22457765517006,-0.034766740100362716
19.2592293949755,-0.037316948438876396
19.29388113478094,-0.039646467641296944
19.32853287458638,-0.03303821880341459
19.36318461439182,-0.03337377177401401
19.39783635419726,-0.03896942499491706
19.4324880940027,-0.04155114442367015
19.46713983380814,-0.04583612312170863
19.50179157361358,-0.03719446415775913
19.53644331341902,-0.037804175636084014
19.57109505322446,-0.0516182107041073
19.6057467930299,-0.04741086758915383
19.64039853283534,-0.06478368359453376
19.67505027264078,-0.061167786753727076
19.709702012446222,-0.04161802442570412
19.744353752251662,-0.0427164856649981
19.779005492057102,-0.05833976922562943
19.813657231862543,-0.06044181524870782
19.848308971667983,-0.05686956287585005
19.882960711473423,-0.03874543723721833
19.917612451278863,-0.042819074896701274
19.952264191084303,-0.075529016982074
19.986915930889744,-0.06288583067717736
20.021567670695184,-0.0444448982451643
20.056219410500624,-0.04941964823761496
20.090871150306064,-0.0576313068328753
20.125522890111505,-0.06790507020021659
20.160174629916945,-0.05719079521606731
20.194826369722385,-0.06056151903227622
20.229478109527825,-0.061835540221498
20.264129849333266,-0.06490161129446108
20.298781589138706,-0.05821822791866478
20.333433328944146,-0.04698381313515954
20.368085068749586,-0.06381351813959099
20.402736808555026,-0.05263992407384216
20.437388548360467,-0.05973567305191387
20.472040288165907,-0.05301397118886307
20.506692027971347,-0.026281730006301064
20.541343767776787,-0.03290108912589906
20.575995507582228,-0.04864824789847091
20.610647247387668,-0.049516767809361165
20.645298987193108,-0.04716561511094922
20.67995072699855,-0.044276523234915065
20.71460246680399,-0.04233094404528493
20.74925420660943,-0.04395515898334135
20.78390594641487,-0.04906296293799631
20.81855768622031,-0.04571284971715695
20.85320942602575,-0.05046629631401034
20.88786116583119,-0.06612057685482947
20.92251290563663,-0.06477764260157075
20.95716464544207,-0.05241146988872524
20.99181638524751,-0.054615869772378894
21.02646812505295,-0.06223389137226367
21.06111986485839,-0.05939189866572363
21.09577160466383,-0.06668670394379562
21.13042334446927,-0.05556431189533351
21.16507508427471,-0.06309336355948361
21.19972682408015,-0.07218066780290244
21.234378563885592,-0.057802276084270375
21.269030303691032,-0.05796507144250709
21.303682043496472,-0.0535615400846546
21.338333783301913,-0.05527811650761677
21.372985523107353,-0.06463844688272374
21.407637262912793,-0.07221785935512806
21.442289002718233,-0.06461507594205902
21.476940742523674,-0.06937135909596019
21.511592482329114,-0.06784177021260324
21.546244222134554,-0.06793225127043051
21.580895961939994,-0.0661624113311522
21.615547701745434,-0.06920597373642721
21.650199441550875,-0.07045485235116049
21.684851181356315,-0.06699649996067276
21.719502921161755,-0.06568978090645718
21.754154660967195,-0.06203966137982096
21.788806400772636,-0.07486279903988166
21.823458140578076,-0.07699907198067939
21.858109880383516,-0.07698230958510832
21.892761620188956,-0.0695435759637763
21.927413359994397,-0.0656350488630525
21.962065099799837,-0.07718717073566037
21.996716839605277,-0.07062653582998793
22.031368579410717,-0.06931062222674574
22.066020319216157,-0.07669414387977366
22.100672059021598,-0.07351890558381928
22.135323798827038,-0.06904896150838508
22.169975538632478,-0.07086757523201759
22.20462727843792,-0.0762090827642871
22.23927901824336,-0.0682577074842276
22.2739307580488,-0.08104271467662533
22.30858249785424,-0.07658882045054556
22.34323423765968,-0.07662028831999056
22.37788597746512,-0.08508779576422316
22.41253771727056,-0.08536523820648736
22.447189457076,-0.07710377617049663
22.48184119688144,-0.07513608666073149
22.51649293668688,-0.06352054711252729
22.55114467649232,-0.0678529124811772
22.58579641629776,-0.08149776018967529
22.6204481561032,-0.09407675919671715
22.65509989590864,-0.0887770190787252
22.68975163571408,-0.09283161519774025
22.762154930684968,-0.07759487757549946
22.834251408066784,-0.07351172496557266
22.9060453645234,-0.07290991296450099
22.977541018299895,-0.08432037130149725
23.048742511013135,-0.08219415320721812
23.119653909393627,-0.09072216886130666
23.190279206980083,-0.07491542318696771
23.26062232576825,-0.0814874323019408
23.3306871178154,-0.06961284838390945
23.40047736680192,-0.064040789297594
23.46999678955126,-0.07692606841926009
23.539249037509585,-0.09133888759885243
23.608237698186368,-0.09420304750109608
23.676966296557094,-0.09778468276421234
23.745438296429242,-0.08783612656172882
23.813657101772694,-0.08425953797344805
23.881626058015605,-0.08310180810267255
23.9493484533068,-0.08790616210358869
24.016827519745675,-0.08591686308403701
24.08406643458065,-0.08648784177764718
24.15106832137698,-0.07644251454177527
24.217836251154974,-0.09839767034373618
24.284373243499402,-0.08993191036478096
24.35068226764095,-0.08825209455551952
24.416766243510565,-0.09202430747178635
24.48262804276751,-0.095620596096541
24.548270489801777,-0.09626897790646631
24.613696362711746,-0.09812908907100139
24.66516908868923,-0.09383164998417383
24.669471689765928,-0.0909279218589237
24.67398279900278,-0.1040268899970634
24.678699814163593,-0.0999869010628596
24.68362017476384,-0.10354842672609318
24.68874136122773,-0.09984042918535073
24.694060894065643,-0.09572054485657047
24.699576333071207,-0.09756975947905341
24.705285276537595,-0.10125738901929737
24.711185360492422,-0.09996565766890225
24.717274257950802,-0.10038351782999252
24.723549678185982,-0.1013240692271585
24.730009366017153,-0.10349500137654763
24.736651101113893,-0.09957730805882944
24.743472697316868,-0.10550441673002431
24.75047200197426,-0.09185447331327015
24.757646895293597,-0.10351978330578171
24.76499528970848,-0.11108960383904803
24.772515129259844,-0.10318186910445354
24.78020438899141,-0.1061934080880388
24.788061074358865,-0.10739106518546035
24.79608322065246,-0.10898931082262614
24.804268892432663,-0.10227502996869439
24.812616182978534,-0.11034348284592822
24.821123213748447,-0.10749826267249157
24.829788133852887,-0.10418421462234578
24.838609119538983,-0.10293232441237662
24.847584373686466,-0.10741659389155549
24.856712125314775,-0.11846002751797167
24.865990629101013,-0.11181722941143617
24.875418164908474,-0.11683533316879861
24.88499303732549,-0.11421020926056585
24.894713575214297,-0.10802886031956332
24.90457813126971,-0.11685581028640196
24.914585081587315,-0.10969239405418096
24.924732825240987,-0.1130343314856651
24.935019783869464,-0.11443421485368924
24.945444401271743,-0.11771890752213998
24.956005143011133,-0.11524732826034016
24.966700496027684,-0.1149899738392265
24.977528968258824,-0.107388959122981
24.988489088267983,-0.10919757950048559
24.99957940488104,-0.11220055662023294
25.01079848683036,-0.11942324732232111
25.022144922406255,-0.09932989134328482
25.033617319115688,-0.11699424267470998
25.045214303348047,-0.12492362908278494
25.056934520047818,-0.12284033202880926
25.068776632394,-0.12210174098674359
25.080739321486035,-0.1289958402218634
25.092821286036237,-0.12769363426756028
25.105021242068407,-0.12906872671500821
25.117337922622593,-0.12846622616186082
25.129770077465803,-0.13059887706007883
25.142316472808567,-0.1406188785606204
25.154975891027153,-0.1274050189534884
25.167747130391366,-0.13320034998047403
25.18062900479776,-0.13337659413743935
25.19362034350815,-0.13050235414533276
25.20671999089333,-0.12903805932067738
25.21992680618178,-0.13360582243502825
25.233239663213382,-0.13719011147329202
25.24665745019794,-0.13199994138166385
25.260179069478404,-0.13128848067636167
25.273803437298714,-0.13020671145039556
25.287529483576144,-0.13322938633371856
25.301356151678068,-0.138902017247718
25.315282398202985,-0.14196510412451213
25.329307192765803,-0.13283424298773172
25.34342951778719,-0.13123128789441305
25.357648368286966,-0.12633386926041537
25.371962751681423,-0.11572024924215883
25.386371687584486,-0.12827776188654566
25.400874207612624,-0.12128527698617166
25.41546935519344,-0.1340226288762334
25.430156185377868,-0.13093600254996757
25.44493376465585,-0.1315835687927135
25.459801170775478,-0.12797588807195068
25.47475749256549,-0.12632610484384008
25.489801829761067,-0.13405535221434645
25.50493329283281,-0.13621013019068706
25.520151002818906,-0.13218000052609435
25.53545409116036,-0.12881643950998226
25.550841699539227,-0.12239397043119281
25.566312979719807,-0.1225642285546875
25.581867093392727,-0.12331541761971186
25.59750321202184,-0.11492273057368564
25.613220516693897,-0.1221307484912454
25.6290181979709,-0.11830012219929328
25.644895455745147,-0.126824125343339
25.660851499096832,-0.12585588081734356
25.676885546154203,-0.12590921248611125
25.692996823956186,-0.12402412551315362
25.709184568317465,-0.1208591655171401
25.725448023695943,-0.11604493703342937
25.741786443062505,-0.12069563954246754
25.7581990877731,-0.13149728111719636
25.774685227443065,-0.1388731773170531
25.79124413982359,-0.136128261349374
25.807875110680385,-0.1280192150702903
25.824577433674428,-0.13236846068212285
25.841350410244775,-0.13241297085491754
25.858193349493366,-0.1299384796803677
25.87510556807185,-0.1278286547829154
25.89208639007031,-0.12337322748066978
25.909135146907904,-0.12699333957757158
25.926251177225357,-0.12573739112756877
25.943433826779287,-0.13622017554426027
25.960682448338297,-0.13739460922272587
25.97799640158083,-0.14203365776321875
25.995375052994746,-0.13522563375227648
26.01281777577855,-0.14542000006598563
26.030323949744325,-0.14484751255138031
26.047892961222196,-0.1497642888270853
26.065524202966458,-0.1485719035112144
26.083217074063207,-0.14626254234130237
26.10097097983952,-0.1527018154716576
26.1187853317741,-0.15701015390171613
26.13665954740941,-0.1575446276556718
26.15459305026522,-0.16797813316228286
26.18436671664048,-0.16399063415951745
26.214145390549525,-0.15596537291321919
